"SIGLA UF","CODIGO UF","CODIGO MUNICIPIO","MUNICIPIO","POPULACAO"
"MA","21","10856","São Francisco do Brejão","8,431"
"MA","21","10906","São Francisco do Maranhão","14,194"
"MA","21","11003","São João Batista","18,108"
"MA","21","11029","São João do Carú","12,281"
"MA","21","11052","São João do Paraíso","11,267"
"MA","21","11078","São João do Soter","16,592"
"MA","21","11102","São João dos Patos","23,576"
"MA","21","11201","São José de Ribamar","131,379"
"MA","21","11250","São José dos Basílios","7,282"
"MA","21","11300","São Luís","957,515"
"MA","21","11409","São Luís Gonzaga do Maranhão","19,655"
"MA","21","11508","São Mateus do Maranhão","38,045"
"MA","21","11532","São Pedro da Água Branca","11,113"
"MA","21","11573","São Pedro dos Crentes","4,020"
"MA","21","11607","São Raimundo das Mangabeiras","15,962"
"MA","21","11631","São Raimundo do Doca Bezerra","4,502"
"MA","21","11672","São Roberto","4,989"
"MA","21","11706","São Vicente Ferrer","19,692"
"MA","21","11722","Satubinha","8,399"
"MA","21","11748","Senador Alexandre Costa","9,071"
"MA","21","11763","Senador La Rocque","20,793"
"MA","21","11789","Serrano do Maranhão","10,576"
"MA","21","11805","Sítio Novo","15,549"
"MA","21","11904","Sucupira do Norte","10,235"
"MA","21","11953","Sucupira do Riachão","4,675"
"MA","21","12001","Tasso Fragoso","6,652"
"MA","21","12100","Timbiras","26,132"
"MA","21","12209","Timon","144,333"
"MA","21","12233","Trizidela do Vale","18,300"
"MA","21","12274","Tufilândia","5,517"
"MA","21","12308","Tuntum","37,894"
"MA","21","12407","Turiaçu","32,491"
"MA","21","12456","Turilândia","20,119"
"MA","21","12506","Tutóia","46,280"
"MA","21","12605","Urbano Santos","21,747"
"MA","21","12704","Vargem Grande","43,228"
"MA","21","12803","Viana","47,466"
"MA","21","12852","Vila Nova dos Martírios","8,671"
"MA","21","12902","Vitória do Mearim","30,935"
"MA","21","13009","Vitorino Freire","30,235"
"MA","21","14007","Zé Doca","45,008"
"PI","22","00053","Acauã","6,300"
"PI","22","00103","Agricolândia","4,980"
"PI","22","00202","Água Branca","15,887"
"PI","22","00251","Alagoinha do Piauí","7,447"
"PI","22","00277","Alegrete do Piauí","4,482"
"PI","22","00301","Alto Longá","13,612"
"PI","22","00400","Altos","38,328"
"PI","22","00459","Alvorada do Gurguéia","4,976"
"PI","22","00509","Amarante","17,316"
"PI","22","00608","Angical do Piauí","6,609"
"PI","22","00707","Anísio de Abreu","8,197"
"PI","22","00806","Antônio Almeida","3,140"
"PI","22","00905","Aroazes","5,857"
"PI","22","00954","Aroeiras do Itaim","2,654"
"PI","22","01002","Arraial","5,002"
"PI","22","01051","Assunção do Piauí","8,011"
"PI","22","01101","Avelino Lopes","11,507"
"PI","22","01150","Baixa Grande do Ribeiro","10,232"
"PI","22","01176","Barra D'Alcântara","3,774"
"PI","22","01200","Barras","43,328"
"PI","22","01309","Barreiras do Piauí","3,355"
"PI","22","01408","Barro Duro","6,661"
"PI","22","01507","Batalha","25,724"
"PI","22","01556","Bela Vista do Piauí","3,344"
"PI","22","01572","Belém do Piauí","2,788"
"PI","22","01606","Beneditinos","9,560"
"PI","22","01705","Bertolínia","5,302"
"PI","22","01739","Betânia do Piauí","9,312"
"PI","22","01770","Boa Hora","6,086"
"PI","22","01804","Bocaina","4,039"
"PI","22","01903","Bom Jesus","19,532"
"PI","22","01919","Bom Princípio do Piauí","5,276"
"PI","22","01929","Bonfim do Piauí","5,185"
"PI","22","01945","Boqueirão do Piauí","6,325"
"PI","22","01960","Brasileira","7,699"
"PI","22","01988","Brejo do Piauí","3,181"
"PI","22","02000","Buriti dos Lopes","19,150"
"PI","22","02026","Buriti dos Montes","7,820"
"PI","22","02059","Cabeceiras do Piauí","9,438"
"PI","22","02075","Cajazeiras do Piauí","3,193"
"PI","22","02083","Cajueiro da Praia","6,981"
"PI","22","02091","Caldeirão Grande do Piauí","5,622"
"PI","22","02109","Campinas do Piauí","5,598"
"PI","22","02117","Campo Alegre do Fidalgo","4,451"
"PI","22","02133","Campo Grande do Piauí","5,645"
"PI","22","02174","Campo Largo do Piauí","6,726"
"PI","22","02208","Campo Maior","44,548"
"PI","22","02251","Canavieira","3,984"
"PI","22","02307","Canto do Buriti","20,673"
"PI","22","02406","Capitão de Campos","10,830"
"PI","22","02455","Capitão Gervásio Oliveira","3,865"
"PI","22","02505","Caracol","10,343"
"PI","22","02539","Caraúbas do Piauí","5,371"
"PI","22","02554","Caridade do Piauí","4,583"
"PI","22","02604","Castelo do Piauí","18,550"
"PI","22","02653","Caxingó","5,023"
"PI","22","02703","Cocal","26,201"
"PI","22","02711","Cocal de Telha","4,522"
"PI","22","02729","Cocal dos Alves","5,341"
"PI","22","02737","Coivaras","3,797"
"PI","22","02752","Colônia do Gurguéia","5,700"
"PI","22","02778","Colônia do Piauí","7,662"
"PI","22","02802","Conceição do Canindé","4,923"
"PI","22","02851","Coronel José Dias","4,356"
"PI","22","02901","Corrente","24,518"
"PI","22","03008","Cristalândia do Piauí","7,800"
"PI","22","03107","Cristino Castro","9,518"
"PI","22","03206","Curimatá","10,360"
"PI","22","03230","Currais","4,538"
"PI","22","03271","Curral Novo do Piauí","4,898"
"PI","22","03255","Curralinhos","4,072"
"PI","22","03305","Demerval Lobão","12,806"
"PI","22","03354","Dirceu Arcoverde","6,721"
"PI","22","03404","Dom Expedito Lopes","6,532"
"PI","22","03453","Dom Inocêncio","10,329"
"PI","22","03420","Domingos Mourão","4,312"
"PI","22","03503","Elesbão Veloso","14,174"
"PI","22","03602","Eliseu Martins","4,722"
"PI","22","03701","Esperantina","36,190"
"PI","22","03750","Fartura do Piauí","5,190"
"PI","22","03800","Flores do Piauí","4,468"
"PI","22","03859","Floresta do Piauí","2,551"
"PI","22","03909","Floriano","56,090"
"PI","22","04006","Francinópolis","5,292"
"PI","22","04105","Francisco Ayres","5,017"
"PI","22","04154","Francisco Macedo","2,255"
"PI","22","04204","Francisco Santos","8,293"
"PI","22","04303","Fronteiras","11,054"
"PI","22","04352","Geminiano","5,255"
"PI","22","04402","Gilbués","10,351"
"PI","22","04501","Guadalupe","9,587"
"PI","22","04550","Guaribas","4,343"
"PI","22","04600","Hugo Napoleão","3,674"
"PI","22","04659","Ilha Grande","8,420"
"PI","22","04709","Inhuma","14,973"
"PI","22","04808","Ipiranga do Piauí","9,354"
"PI","22","04907","Isaías Coelho","7,790"
"PI","22","05003","Itainópolis","11,084"
"PI","22","05102","Itaueira","10,558"
"PI","22","05151","Jacobina do Piauí","5,597"
"PI","22","05201","Jaicós","16,826"
"PI","22","05250","Jardim do Mulato","4,171"
"PI","22","05276","Jatobá do Piauí","4,523"
"PI","22","05300","Jerumenha","4,371"
"PI","22","05359","João Costa","3,199"
"PI","22","05409","Joaquim Pires","13,779"
"PI","22","05458","Joca Marques","5,345"
"PI","22","05508","José de Freitas","35,164"
"PI","22","05516","Juazeiro do Piauí","4,769"
"PI","22","05524","Júlio Borges","5,250"
"PI","22","05532","Jurema","4,388"
"PI","22","05557","Lagoa Alegre","7,862"
"PI","22","05573","Lagoa de São Francisco","6,520"
"PI","22","05565","Lagoa do Barro do Piauí","4,543"
"PI","22","05581","Lagoa do Piauí","3,684"
"PI","22","05599","Lagoa do Sítio","5,042"
"PI","22","05540","Lagoinha do Piauí","2,563"
"PI","22","05607","Landri Sales","5,586"
"PI","22","05706","Luís Correia","26,147"
"PI","22","05805","Luzilândia","24,323"
"PI","22","05854","Madeiro","7,680"
"PI","22","05904","Manoel Emídio","5,357"
"PI","22","05953","Marcolândia","7,154"
"PI","22","06001","Marcos Parente","4,198"
"PI","22","06050","Massapê do Piauí","6,428"
"PI","22","06100","Matias Olímpio","10,465"
"PI","22","06209","Miguel Alves","32,178"
"PI","22","06308","Miguel Leão","1,194"
"PI","22","06357","Milton Brandão","7,030"
"PI","22","06407","Monsenhor Gil","10,321"
"PI","22","06506","Monsenhor Hipólito","7,163"
"PI","22","06605","Monte Alegre do Piauí","10,335"
"PI","22","06654","Morro Cabeça no Tempo","4,241"
"PI","22","06670","Morro do Chapéu do Piauí","6,377"
"PI","22","06696","Murici dos Portelas","7,655"
"PI","22","06704","Nazaré do Piauí","6,947"
"PI","22","06753","Nossa Senhora de Nazaré","4,048"
"PI","22","06803","Nossa Senhora dos Remédios","8,044"
"PI","22","07959","Nova Santa Rita","4,284"
"PI","22","06902","Novo Oriente do Piauí","6,191"
"PI","22","06951","Novo Santo Antônio","3,383"
"PI","22","07009","Oeiras","35,075"
"PI","22","07108","Olho D'Água do Piauí","2,637"
"PI","22","07207","Padre Marcos","7,340"
"PI","22","07306","Paes Landim","4,462"
"PI","22","07355","Pajeú do Piauí","3,616"
"PI","22","07405","Palmeira do Piauí","4,985"
"PI","22","07504","Palmeirais","13,721"
"PI","22","07553","Paquetá","4,531"
"PI","22","07603","Parnaguá","10,313"
"PI","22","07702","Parnaíba","140,839"
"PI","22","07751","Passagem Franca do Piauí","4,127"
"PI","22","07777","Patos do Piauí","6,171"
"PI","22","07793","Pau D'Arco do Piauí","3,713"
"PI","22","07801","Paulistana","16,930"
"PI","22","07850","Pavussu","4,291"
"PI","22","07900","Pedro II","36,675"
"PI","22","07934","Pedro Laurentino","2,105"
"PI","22","08007","Picos","70,450"
"PI","22","08106","Pimenteiras","11,722"
"PI","22","08205","Pio IX","17,123"
"PI","22","08304","Piracuruca","25,625"
"PI","22","08403","Piripiri","60,249"
"PI","22","08502","Porto","11,492"
"PI","22","08551","Porto Alegre do Piauí","2,468"
"PI","22","08601","Prata do Piauí","3,159"
"PI","22","08650","Queimada Nova","9,146"
"PI","22","08700","Redenção do Gurguéia","8,263"
"PI","22","08809","Regeneração","17,633"
"PI","22","08858","Riacho Frio","4,884"
"PI","22","08874","Ribeira do Piauí","4,103"
"PI","22","08908","Ribeiro Gonçalves","6,577"
"PI","22","09005","Rio Grande do Piauí","6,430"
"PI","22","09104","Santa Cruz do Piauí","5,790"
"PI","22","09153","Santa Cruz dos Milagres","3,352"
"PI","22","09203","Santa Filomena","5,999"
"PI","22","09302","Santa Luz","5,280"
"PI","22","09377","Santa Rosa do Piauí","5,149"
"PI","22","09351","Santana do Piauí","4,841"
"PI","22","09401","Santo Antônio de Lisboa","5,729"
"PI","22","09450","Santo Antônio dos Milagres","1,965"
"PI","22","09500","Santo Inácio do Piauí","3,626"
"PI","22","09559","São Braz do Piauí","4,311"
"PI","22","09609","São Félix do Piauí","3,132"
"PI","22","09658","São Francisco de Assis do Piauí","5,015"
"PI","22","09708","São Francisco do Piauí","6,276"
"PI","22","09757","São Gonçalo do Gurguéia","2,455"
"PI","22","09807","São Gonçalo do Piauí","4,342"
"PI","22","09856","São João da Canabrava","4,364"
"PI","22","09872","São João da Fronteira","5,008"
"PI","22","09906","São João da Serra","6,672"
"PI","22","09955","São João da Varjota","4,776"
"PI","22","09971","São João do Arraial","7,081"
"PI","22","10003","São João do Piauí","18,689"
"PI","22","10052","São José do Divino","5,045"
"PI","22","10102","São José do Peixe","3,730"
"PI","22","10201","São José do Piauí","6,808"
"PI","22","10300","São Julião","5,908"
"PI","22","10359","São Lourenço do Piauí","4,899"
"PI","22","10375","São Luis do Piauí","2,596"
"PI","22","10383","São Miguel da Baixa Grande","2,083"
"PI","22","10391","São Miguel do Fidalgo","3,078"
"PI","22","10409","São Miguel do Tapuio","19,201"
"PI","22","10508","São Pedro do Piauí","13,083"
"PI","22","10607","São Raimundo Nonato","30,852"
"PI","22","10623","Sebastião Barros","4,178"
"PI","22","10631","Sebastião Leal","4,080"
"PI","22","10656","Sigefredo Pacheco","9,506"
"PI","22","10706","Simões","13,734"
"PI","22","10805","Simplício Mendes","11,472"
"PI","22","10904","Socorro do Piauí","4,599"
"PI","22","10938","Sussuapara","5,537"
"PI","22","10953","Tamboril do Piauí","2,897"
"PI","22","10979","Tanque do Piauí","2,605"
"PI","22","11001","Teresina","779,939"
"PI","22","11100","União","41,661"
"PI","22","11209","Uruçuí","19,017"
"PI","22","11308","Valença do Piauí","19,716"
"PI","22","11357","Várzea Branca","5,178"
"PI","22","11407","Várzea Grande","4,429"
"PI","22","11506","Vera Mendes","3,097"
"PI","22","11605","Vila Nova do Piauí","3,030"
"PI","22","11704","Wall Ferraz","4,452"
"CE","23","00101","Abaiara","10,227"
"CE","23","00150","Acarape","14,658"
"CE","23","00200","Acaraú","52,123"
"CE","23","00309","Acopiara","48,703"
"CE","23","00408","Aiuaba","15,585"
"CE","23","00507","Alcântaras","10,270"
"CE","23","00606","Altaneira","6,417"
"CE","23","00705","Alto Santo","19,154"
"CE","23","00754","Amontada","37,513"
"CE","23","00804","Antonina do Norte","6,761"
"CE","23","00903","Apuiarés","13,649"
"CE","23","01000","Aquiraz","67,265"
"CE","23","01109","Aracati","66,049"
"CE","23","01208","Aracoiaba","24,423"
"CE","23","01257","Ararendá","10,649"
"CE","23","01307","Araripe","21,214"
"CE","23","01406","Aratuba","12,129"
"CE","23","01505","Arneiroz","7,302"
"CE","23","01604","Assaré","21,616"
"CE","23","01703","Aurora","24,480"
"CE","23","01802","Baixio","5,780"
"CE","23","01851","Banabuiú","17,448"
"CE","23","01901","Barbalha","50,386"
"CE","23","01950","Barreira","18,453"
"CE","23","02008","Barro","20,673"
"CE","23","02057","Barroquinha","14,812"
"CE","23","02107","Baturité","31,669"
"CE","23","02206","Beberibe","46,155"
"CE","23","02305","Bela Cruz","29,566"
"CE","23","02404","Boa Viagem","53,538"
"CE","23","02503","Brejo Santo","39,613"
"CE","23","02602","Camocim","58,470"
"CE","23","02701","Campos Sales","25,553"
"CE","23","02800","Canindé","73,878"
"CE","23","02909","Capistrano","16,403"
"CE","23","03006","Caridade","17,977"
"CE","23","03105","Cariré","18,527"
"CE","23","03204","Caririaçu","26,325"
"CE","23","03303","Cariús","18,649"
"CE","23","03402","Carnaubal","16,001"
"CE","23","03501","Cascavel","63,932"
"CE","23","03600","Catarina","17,028"
"CE","23","03659","Catunda","10,508"
"CE","23","03709","Caucaia *","316,906"
"CE","23","03808","Cedro","24,607"
"CE","23","03907","Chaval","12,215"
"CE","23","03931","Choró","12,790"
"CE","23","03956","Chorozinho","18,261"
"CE","23","04004","Coreaú","21,171"
"CE","23","04103","Crateús","72,386"
"CE","23","04202","Crato","111,198"
"CE","23","04236","Croatá","17,317"
"CE","23","04251","Cruz","22,144"
"CE","23","04269","Deputado Irapuan Pinheiro","9,108"
"CE","23","04277","Ererê","6,927"
"CE","23","04285","Eusébio","38,189"
"CE","23","04301","Farias Brito","19,244"
"CE","23","04350","Forquilha","20,181"
"CE","23","04400","Fortaleza *","2,431,415"
"CE","23","04459","Fortim","14,072"
"CE","23","04509","Frecheirinha","12,830"
"CE","23","04608","General Sampaio","6,540"
"CE","23","04657","Graça","15,297"
"CE","23","04707","Granja","51,410"
"CE","23","04806","Granjeiro","4,931"
"CE","23","04905","Groaíras","9,456"
"CE","23","04954","Guaiúba","22,405"
"CE","23","05001","Guaraciaba do Norte","36,705"
"CE","23","05100","Guaramiranga","4,307"
"CE","23","05209","Hidrolândia","18,534"
"CE","23","05233","Horizonte","48,660"
"CE","23","05266","Ibaretama","12,735"
"CE","23","05308","Ibiapina","23,088"
"CE","23","05332","Ibicuitinga","11,000"
"CE","23","05357","Icapuí","18,186"
"CE","23","05407","Icó","63,262"
"CE","23","05506","Iguatu","92,260"
"CE","23","05605","Independência","25,413"
"CE","23","05654","Ipaporanga","11,353"
"CE","23","05704","Ipaumirim","11,591"
"CE","23","05803","Ipu","39,438"
"CE","23","05902","Ipueiras","38,044"
"CE","23","06009","Iracema","14,313"
"CE","23","06108","Irauçuba","21,921"
"CE","23","06207","Itaiçaba","7,462"
"CE","23","06256","Itaitinga","31,107"
"CE","23","06306","Itapagé","45,426"
"CE","23","06405","Itapipoca","107,281"
"CE","23","06504","Itapiúna","17,602"
"CE","23","06553","Itarema","34,296"
"CE","23","06603","Itatira","17,689"
"CE","23","06702","Jaguaretama","17,851"
"CE","23","06801","Jaguaribara","9,780"
"CE","23","06900","Jaguaribe","35,237"
"CE","23","07007","Jaguaruana","30,965"
"CE","23","07106","Jardim","25,810"
"CE","23","07205","Jati","7,270"
"CE","23","07254","Jijoca de Jericoacoara","15,442"
"CE","23","07304","Juazeiro do Norte *","242,139"
"CE","23","07403","Jucás","22,890"
"CE","23","07502","Lavras da Mangabeira","29,872"
"CE","23","07601","Limoeiro do Norte","53,289"
"CE","23","07635","Madalena","17,051"
"CE","23","07650","Maracanaú *","197,301"
"CE","23","07700","Maranguape","102,982"
"CE","23","07809","Marco","23,107"
"CE","23","07908","Martinópole","10,304"
"CE","23","08005","Massapê","33,256"
"CE","23","08104","Mauriti","41,679"
"CE","23","08203","Meruoca","12,148"
"CE","23","08302","Milagres","27,355"
"CE","23","08351","Milhã","14,111"
"CE","23","08377","Miraíma","12,131"
"CE","23","08401","Missão Velha","33,690"
"CE","23","08500","Mombaça","44,364"
"CE","23","08609","Monsenhor Tabosa","16,557"
"CE","23","08708","Morada Nova","61,751"
"CE","23","08807","Moraújo","8,005"
"CE","23","08906","Morrinhos","21,111"
"CE","23","09003","Mucambo","14,007"
"CE","23","09102","Mulungu","10,975"
"CE","23","09201","Nova Olinda","12,974"
"CE","23","09300","Nova Russas","30,615"
"CE","23","09409","Novo Oriente","27,418"
"CE","23","09458","Ocara","23,359"
"CE","23","09508","Orós","21,268"
"CE","23","09607","Pacajus","54,881"
"CE","23","09706","Pacatuba","65,772"
"CE","23","09805","Pacoti","11,097"
"CE","23","09904","Pacujá","5,950"
"CE","23","10001","Palhano","8,797"
"CE","23","10100","Palmácia","10,352"
"CE","23","10209","Paracuru","30,665"
"CE","23","10258","Paraipaba","28,192"
"CE","23","10308","Parambu","30,596"
"CE","23","10407","Paramoti","11,573"
"CE","23","10506","Pedra Branca","40,762"
"CE","23","10605","Penaforte","7,715"
"CE","23","10704","Pentecoste","33,717"
"CE","23","10803","Pereiro","15,291"
"CE","23","10852","Pindoretama","17,143"
"CE","23","10902","Piquet Carneiro","14,736"
"CE","23","10951","Pires Ferreira","9,483"
"CE","23","11009","Poranga","11,905"
"CE","23","11108","Porteiras","14,792"
"CE","23","11207","Potengi","9,670"
"CE","23","11231","Potiretama","6,478"
"CE","23","11264","Quiterianópolis","20,079"
"CE","23","11306","Quixadá","76,105"
"CE","23","11355","Quixelô","15,708"
"CE","23","11405","Quixeramobim","68,966"
"CE","23","11504","Quixeré","18,652"
"CE","23","11603","Redenção","25,702"
"CE","23","11702","Reriutaba","19,310"
"CE","23","11801","Russas","63,975"
"CE","23","11900","Saboeiro","16,282"
"CE","23","11959","Salitre","15,798"
"CE","23","12205","Santa Quitéria","43,344"
"CE","23","12007","Santana do Acaraú","28,741"
"CE","23","12106","Santana do Cariri","17,574"
"CE","23","12304","São Benedito","43,077"
